ANO_ELEICAO;SG_UF;DS_CARGO;SG_PARTIDO;NR_CANDIDATO;NM_CANDIDATO;SQ_CANDIDATO;DS_SIT_TOT_TURNO;QT_VOTOS_TOTAL
2014;TO;DEPUTADO ESTADUAL;PROS;90100;ELI DIAS BORGES;270000000110;ELEITO POR QP;13117
2014;TO;DEPUTADO ESTADUAL;PRTB*;28777;ANTÔNIO EVANGELISTA PEREIRA JUNIOR;270000000215;ELEITO POR QP;8269
2014;TO;DEPUTADO ESTADUAL;PSB;40000;RICARDO AYRES DE CARVALHO;270000000165;ELEITO POR QP;13193
2014;TO;DEPUTADO ESTADUAL;PSD;55055;VALDEMAR RODRIGUES LIMA JUNIOR;270000000057;ELEITO POR QP;13607
2014;TO;DEPUTADO ESTADUAL;PSD;55111;ANTÔNIO POINCARE ANDRADE FILHO;270000000051;ELEITO POR QP;17675
2014;TO;DEPUTADO ESTADUAL;PSDB;45045;OLYNTHO GARCIA DE OLIVEIRA NETO;270000000271;ELEITO POR QP;17199
2014;TO;DEPUTADO ESTADUAL;PSL;17000;CLEITON CARDOSO DE ALMEIDA;270000000191;ELEITO POR QP;9020
2014;TO;DEPUTADO ESTADUAL;PT;13413;PAULO SARDINHA MOURÃO;270000000383;ELEITO POR QP;14489
2014;TO;DEPUTADO ESTADUAL;PT;13456;JOSÉ ROBERTO RIBEIRO FORZANI;270000000076;ELEITO POR QP;12940
2014;TO;DEPUTADO ESTADUAL;PT;13613;AMÁLIA MARIA SANTANA DA SILVA;270000000075;ELEITO POR QP;14177
2014;TO;DEPUTADO ESTADUAL;PTB;14143;MAURO CARLESSE;270000000248;ELEITO POR MÉDIA;12187
2014;TO;DEPUTADO ESTADUAL;PTB;14777;JOSÉ EDUARDO DE SIQUEIRA CAMPOS;270000000246;ELEITO POR QP;28841
2014;TO;DEPUTADO ESTADUAL;SOLIDARIEDADE*;77100;WANDERLEI BARBOSA CASTRO;270000000227;ELEITO POR QP;13285
2014;TO;DEPUTADO ESTADUAL;SOLIDARIEDADE*;77333;AMELIO CAYRES DE  ALMEIDA;270000000230;ELEITO POR QP;22562
2014;TO;DEPUTADO ESTADUAL;SOLIDARIEDADE*;77456;JORGE FREDERICO;270000000228;ELEITO POR QP;16682
2014;TO;DEPUTADO ESTADUAL;SOLIDARIEDADE*;77700;VILMAR ALVES DE OLIVEIRA;270000000226;ELEITO POR QP;21587
2014;TO;DEPUTADO FEDERAL;DEM*;2580;MARIA AUXILIADORA SEABRA REZENDE;270000000287;ELEITO POR QP;41802
2014;TO;DEPUTADO FEDERAL;MDB*;1500;JOSINIANE BRAGA NUNES;270000000015;ELEITO POR QP;53452
2014;TO;DEPUTADO FEDERAL;MDB*;1511;DULCE FERREIRA PAGANI MIRANDA;270000000019;ELEITO POR QP;75934
2014;TO;DEPUTADO FEDERAL;MDB*;1515;CARLOS HENRIQUE AMORIM;270000000014;ELEITO POR MÉDIA;44739
2014;TO;DEPUTADO FEDERAL;PP*;1145;LÁZARO BOTELHO MARTINS;270000000290;ELEITO POR QP;42935
2014;TO;DEPUTADO FEDERAL;PSB;4040;VICENTE ALVES DE OLIVEIRA JUNIOR;270000000292;ELEITO POR QP;51069
2014;TO;DEPUTADO FEDERAL;PSD;5510;IRAJÁ SILVESTRE FILHO;270000000020;ELEITO POR QP;62859
2014;TO;DEPUTADO FEDERAL;REPUBLICANOS*;1010;CESAR HANNA HALUM;270000000296;ELEITO POR QP;46119
2018;AC;DEPUTADO ESTADUAL;DEM*;25456;ANTONIO PEDRO MENDONÇA;10000624305;ELEITO POR QP;5021
2018;AC;DEPUTADO ESTADUAL;MDB*;15000;ROBERTO DUARTE JUNIOR;10000610628;ELEITO POR QP;9405
2018;AC;DEPUTADO ESTADUAL;MDB*;15111;ROZIMEIRE RIBEIRO ANDRADE;10000610637;ELEITO POR QP;10349
2018;AC;DEPUTADO ESTADUAL;MDB*;15122;ANTONIA ROJAS SALES;10000610634;ELEITO POR MÉDIA;9139
2018;AC;DEPUTADO ESTADUAL;PC DO B;65123;EDVALDO SOARES DE MAGALHÃES;10000608372;ELEITO POR QP;6662
2018;AC;DEPUTADO ESTADUAL;PC DO B;65789;JANILSON LOPES LEITE ;10000608373;ELEITO POR QP;8253
2018;AC;DEPUTADO ESTADUAL;PDT;12123;JOSE LUIS SCHAFER;10000602281;ELEITO POR QP;3429
2018;AC;DEPUTADO ESTADUAL;PHS*;31444;FRANCISCO DE OLIVEIRA VIGA;10000603906;ELEITO POR QP;3382
2018;AC;DEPUTADO ESTADUAL;PL*;22333;WAGNER FELIPE GIMENES DA SILVA;10000610680;ELEITO POR MÉDIA;3568
2018;AC;DEPUTADO ESTADUAL;PP*;11106;JOSÉ RAIMUNDO BARROSO BESTENE;10000610673;ELEITO POR QP;5113
2018;AC;DEPUTADO ESTADUAL;PP*;11111;GEHLEN DINIZ ANDRADE;10000610652;ELEITO POR QP;8479
2018;AC;DEPUTADO ESTADUAL;PP*;11122;NICOLAU CÂNDIDO DA SILVA JÚNIOR;10000610659;ELEITO POR QP;7509
2018;AC;DEPUTADO ESTADUAL;PROS;90000;MARIA ANTONIA PINHEIRO BARBOSA;10000600770;ELEITO POR QP;7793
2018;AC;DEPUTADO ESTADUAL;PSB;40234;MANOEL MORAES DE SALES;10000604773;ELEITO POR QP;7135
2018;AC;DEPUTADO ESTADUAL;PSDB;45121;LUIZ GONZAGA ALVES FILHO;10000624289;ELEITO POR QP;4369
2018;AC;DEPUTADO ESTADUAL;PSDB;45190;CADMIEL JOSÉ ARAÚJO BOMFIM;10000624315;ELEITO POR MÉDIA;3637
2018;AC;DEPUTADO ESTADUAL;PSL;17555;WHENDY SNANKY PRAXEDES PONCIANO DA SILVA LIMA;10000600216;ELEITO POR QP;4058
2018;AC;DEPUTADO ESTADUAL;PT;13012;JONAS DE SOUZA LIMA;10000608366;ELEITO POR QP;7322
2018;AC;DEPUTADO ESTADUAL;PT;13123;DANIEL QUEIROZ DE SANT ANA;10000608369;ELEITO POR MÉDIA;6616
2018;AC;DEPUTADO ESTADUAL;PTB;14333;MARCUS ANTONIO CAVALCANTE LIMA;10000601039;ELEITO POR QP;4044
2018;AC;DEPUTADO ESTADUAL;PV;43333;PEDRO LUIS LONGO;10000600132;ELEITO POR MÉDIA;3570
2018;AC;DEPUTADO ESTADUAL;PV;43777;FAGNER CALEGÁRIO DO NASCIMENTO;10000600136;ELEITO POR QP;3731
2018;AC;DEPUTADO ESTADUAL;REPUBLICANOS*;10777;ANDRE ROBERTO ROGERIO VALE DOS SANTOS;10000600779;ELEITO POR QP;5827
2018;AC;DEPUTADO ESTADUAL;SOLIDARIEDADE*;77123;EDVALDO ALMEIDA DE OLIVEIRA;10000602858;ELEITO POR QP;4113
2018;AC;DEPUTADO FEDERAL;DEM*;2525;ALAN RICK MIRANDA;10000602509;ELEITO POR QP;22263
2018;AC;DEPUTADO FEDERAL;MDB*;1515;JESSICA ROJAS SALES;10000602516;ELEITO POR QP;28717
2018;AC;DEPUTADO FEDERAL;MDB*;1555;FLAVIANO FLAVIO BAPTISTA DE MELO;10000602515;ELEITO POR MÉDIA;18723
2018;AC;DEPUTADO FEDERAL;PC DO B;6513;MARIA PERPETUA DE ALMEIDA ;10000608404;ELEITO POR QP;18374
2018;AC;DEPUTADO FEDERAL;PDT;1212;JESUS SERGIO DE MENEZES;10000602290;ELEITO POR MÉDIA;9537
2018;AC;DEPUTADO FEDERAL;PSDB;4545;CYLMARA FERNANDES DA ROCHA GRIPP;10000602512;ELEITO POR QP;40047
2018;AC;DEPUTADO FEDERAL;PT;1331;LEONARDO CUNHA DE BRITO;10000608399;ELEITO POR MÉDIA;14881
2018;AC;DEPUTADO FEDERAL;SOLIDARIEDADE*;7777;VANDA DENIR MILANI NOGUEIRA;10000602523;ELEITO POR QP;22219
2018;AL;DEPUTADO ESTADUAL;CIDADANIA*;23000;MARCOS ANTONIO DE OLIVEIRA BARBOSA;20000608851;ELEITO POR QP;29079
2018;AL;DEPUTADO ESTADUAL;DEM*;25555;DAVID MAIA DE VASCONCELOS LIMA;20000616754;ELEITO POR MÉDIA;23748
2018;AL;DEPUTADO ESTADUAL;MDB*;15000;JOSIRLENE SOARES PEREIRA DE MELLO FEITOSA;20000622716;ELEITO POR QP;53707
2018;AL;DEPUTADO ESTADUAL;MDB*;15111;RICARDO PEREIRA MELO;20000622698;ELEITO POR QP;43961
2018;AL;DEPUTADO ESTADUAL;MDB*;15123;GALBA NOVAIS DE CASTRO JUNIOR;20000622718;ELEITO POR QP;30481
2018;AL;DEPUTADO ESTADUAL;MDB*;15222;MARCELO BELTRÃO SIQUEIRA;20000622701;ELEITO POR MÉDIA;28434
2018;AL;DEPUTADO ESTADUAL;MDB*;15456;OLAVO CALHEIROS FILHO;20000622705;ELEITO POR QP;40466
2018;AL;DEPUTADO ESTADUAL;MDB*;15789;PAULO SURUAGY DO AMARAL DANTAS;20000622700;ELEITO POR QP;38397
2018;AL;DEPUTADO ESTADUAL;MOBILIZA*;33333;JOSÉ FRANCISCO CERQUEIRA TENÓRIO;20000612320;ELEITO POR QP;25432
2018;AL;DEPUTADO ESTADUAL;PDT;12345;INÁCIO LOIOLA DAMASCENO FREITAS;20000612344;ELEITO POR QP;27828
2018;AL;DEPUTADO ESTADUAL;PP*;11111;ANGELA MARIA LIRA DE JESUS GARROTE;20000616795;ELEITO POR QP;26845
2018;AL;DEPUTADO ESTADUAL;PP*;11444;ALESSON LOUREIRO CAVALCANTE;20000616766;ELEITO POR QP;27130
2018;AL;DEPUTADO ESTADUAL;PP*;11456;TARCIZO SAMPAIO FREIRE;20000616770;ELEITO POR QP;24709
2018;AL;DEPUTADO ESTADUAL;PP*;11699;DAVID CABRAL DAVINO FILHO;20000616768;ELEITO POR QP;39342
2018;AL;DEPUTADO ESTADUAL;PROS;90123;BRUNO ALBUQUERQUE TOLEDO;20000616761;ELEITO POR QP;28431
2018;AL;DEPUTADO ESTADUAL;PRTB*;28000;MARIA DE FÁTIMA MOREIRA CANUTO ROCHA;20000608823;ELEITO POR QP;37151
2018;AL;DEPUTADO ESTADUAL;PRTB*;28555;FLÁVIA MARIA SILVA CAVALCANTE DE OLIVEIRA;20000608834;ELEITO POR QP;29561
2018;AL;DEPUTADO ESTADUAL;PRTB*;28777;BRENO COUTO DE ALBUQUERQUE MELO;20000608830;ELEITO POR MÉDIA;26355
2018;AL;DEPUTADO ESTADUAL;PRTB*;28888;JAIR LIRA SOARES;20000608840;ELEITO POR QP;32165
2018;AL;DEPUTADO ESTADUAL;PSD;55222;GILVAN GOMES BARROS FILHO;20000622712;ELEITO POR QP;31316
2018;AL;DEPUTADO ESTADUAL;PSD;55555;YVAN REIS BELTRÃO SIQUEIRA;20000622714;ELEITO POR QP;34403
2018;AL;DEPUTADO ESTADUAL;PSDB;45000;CIBELE CORADO DE MOURA;20000616789;ELEITO POR QP;37824
2018;AL;DEPUTADO ESTADUAL;PSDB;45123;JOAO EDUARDO MARTINS COELHO DA PAZ;20000616792;ELEITO POR QP;24095
2018;AL;DEPUTADO ESTADUAL;PSL;17000;LUIZ ALBERTO ALVES TEIXEIRA;20000616968;ELEITO POR QP;31573
2018;AL;DEPUTADO ESTADUAL;PTB;14000;ANTONIO RIBEIRO DE ALBUQUERQUE;20000622722;ELEITO POR QP;38556
2018;AL;DEPUTADO ESTADUAL;PV;43123;SILVIO ROGÉRIO DIAS CAMELO;20000606356;ELEITO POR QP;15594
2018;AL;DEPUTADO ESTADUAL;SOLIDARIEDADE*;77789;MARCELO VICTOR CORREIA DOS SANTOS;20000622709;ELEITO POR QP;39422
2018;AL;DEPUTADO FEDERAL;MDB*;1515;ISNALDO BULHÕES BARROS JUNIOR;20000621946;ELEITO POR QP;71847
2018;AL;DEPUTADO FEDERAL;PL*;2222;SÉRGIO TOLEDO DE ALBUQUERQUE;20000621935;ELEITO POR QP;98201
2018;AL;DEPUTADO FEDERAL;PP*;1111;ARTHUR CESAR PEREIRA DE LIRA;20000616797;ELEITO POR QP;143858
2018;AL;DEPUTADO FEDERAL;PSB;4040;JOÃO HENRIQUE HOLANDA CALDAS;20000616803;ELEITO POR QP;178645
2018;AL;DEPUTADO FEDERAL;PSD;5555;MARX BELTRÃO LIMA SIQUEIRA;20000621941;ELEITO POR QP;139458
2018;AL;DEPUTADO FEDERAL;PSDB;4544;TEREZA NELMA DA SILVA PORTO VIANA SOARES;20000616810;ELEITO POR MÉDIA;44207
2018;AL;DEPUTADO FEDERAL;PT;1313;PAULO FERNANDO DOS SANTOS;20000621937;ELEITO POR MÉDIA;60900
2018;AL;DEPUTADO FEDERAL;PTB;1400;NIVALDO FERREIRA DE ALBUQUERQUE NETO;20000621947;ELEITO POR QP;84956
2018;AL;DEPUTADO FEDERAL;REPUBLICANOS*;1010;SEVERINO DE LIRA PESSÔA;20000616806;ELEITO POR QP;70413
2018;AM;DEPUTADO ESTADUAL;CIDADANIA*;23111;SAULLO VELAME VIANNA;40000611540;ELEITO POR QP;27880
2018;AM;DEPUTADO ESTADUAL;DEM*;25622;JOSÉ AUGUSTO FERRAZ DE LIMA;40000608882;ELEITO POR QP;29663
2018;AM;DEPUTADO ESTADUAL;MDB*;15123;ALESSANDRA CAMPELO DA SILVA;40000618264;ELEITO POR QP;23859
2018;AM;DEPUTADO ESTADUAL;PDT;12111;ADJUTO RODRIGUES AFONSO;40000623452;ELEITO POR QP;21145
2018;AM;DEPUTADO ESTADUAL;PHS*;31000;LUIS FELIPE SILVA DE SOUZA;40000617492;ELEITO POR MÉDIA;16541
2018;AM;DEPUTADO ESTADUAL;PHS*;31031;MAURICIO WILKER DE AZEVEDO BARRETO;40000617494;ELEITO POR QP;29275
2018;AM;DEPUTADO ESTADUAL;PL*;22333;ALCIMAR MACIEL PEREIRA;40000612654;ELEITO POR QP;27258
2018;AM;DEPUTADO ESTADUAL;PL*;22400;JOANA DARC DOS SANTOS CORDEIRO;40000612658;ELEITO POR MÉDIA;26816
2018;AM;DEPUTADO ESTADUAL;PODE;19000;ABDALA HABIB FRAXE JUNIOR;40000608225;ELEITO POR QP;18715
2018;AM;DEPUTADO ESTADUAL;PP*;11111;MAYARA MONIQUE FIGUEIREDO PINHEIRO;40000612643;ELEITO POR QP;50819
2018;AM;DEPUTADO ESTADUAL;PP*;11123;DERMILSON CARVALHO DAS CHAGAS;40000612641;ELEITO POR QP;31625
2018;AM;DEPUTADO ESTADUAL;PP*;11222;ÁLVARO JOÃO CAMPELO DA MATA;40000612646;ELEITO POR MÉDIA;15992
2018;AM;DEPUTADO ESTADUAL;PP*;11666;BELARMINO LINS DE ALBUQUERQUE;40000612665;ELEITO POR QP;30100
2018;AM;DEPUTADO ESTADUAL;PRP;44777;FRANCISCO DO NASCIMENTO GOMES;40000623425;ELEITO POR MÉDIA;19759
2018;AM;DEPUTADO ESTADUAL;PSB;40400;SERAFIM FERNANDES CORRÊA;40000618981;ELEITO POR QP;25025
2018;AM;DEPUTADO ESTADUAL;PSD;55555;JOSUE CLAUDIO DE SOUZA NETO;40000608857;ELEITO POR QP;26924
2018;AM;DEPUTADO ESTADUAL;PSD;55789;LUIS RICARDO SALDANHA NICOLAU;40000608861;ELEITO POR QP;30134
2018;AM;DEPUTADO ESTADUAL;PSDB;45222;THEREZINHA RUIZ DE OLIVEIRA;40000608148;ELEITO POR QP;17111
2018;AM;DEPUTADO ESTADUAL;PSL;17777;PÉRICLES RODRIGUES DO NASCIMENTO;40000617517;ELEITO POR QP;30573
2018;AM;DEPUTADO ESTADUAL;PT;13633;SINESIO DA SILVA CAMPOS;40000608207;ELEITO POR QP;22981
2018;AM;DEPUTADO ESTADUAL;PV;43000;FAUSTO VIEIRA DOS SANTOS JUNIOR;40000609242;ELEITO POR QP;19446
2018;AM;DEPUTADO ESTADUAL;PV;43433;CARLOS EDUARDO BESSA DE SA;40000609239;ELEITO POR MÉDIA;16175
2018;AM;DEPUTADO ESTADUAL;PV;43555;ROBERTO MAIA CIDADE FILHO;40000609263;ELEITO POR QP;33239
2018;AM;DEPUTADO ESTADUAL;REPUBLICANOS*;10123;JOÃO LUIZ ALMEIDA DA SILVA;40000608891;ELEITO POR MÉDIA;25858
2018;AM;DEPUTADO FEDERAL;PL*;2222;MARCELO RAMOS RODRIGUES;40000610412;ELEITO POR MÉDIA;106805
2018;AM;DEPUTADO FEDERAL;PP*;1111;ATILA SIDNEY LINS DE ALBUQUERQUE;40000610407;ELEITO POR QP;118700
2018;AM;DEPUTADO FEDERAL;PSD;5555;SIDNEY RICARDO DE OLIVEIRA LEITE;40000608895;ELEITO POR MÉDIA;77458
2018;AM;DEPUTADO FEDERAL;PSL;1717;PABLO OLIVA SOUZA;40000610415;ELEITO POR QP;151649
2018;AM;DEPUTADO FEDERAL;PT;1313;JOSE RICARDO WENDLING;40000610429;ELEITO POR QP;197270
2018;AM;DEPUTADO FEDERAL;REPUBLICANOS*;1000;ALBERTO BARROS CAVALCANTE NETO;40000608904;ELEITO POR QP;107168
2018;AM;DEPUTADO FEDERAL;REPUBLICANOS*;1010;SILAS CÂMARA;40000608905;ELEITO POR QP;117181
2018;AM;DEPUTADO FEDERAL;SOLIDARIEDADE*;7777;JOÃO BOSCO GOMES SARAIVA;40000610405;ELEITO POR MÉDIA;55477
2018;AP;DEPUTADO ESTADUAL;AGIR*;36789;JAIME DA SILVA PEREZ;30000623201;ELEITO POR QP;5446
2018;AP;DEPUTADO ESTADUAL;AGIR*;36999;RUZIELY DE JESUS PONTES DA SILVA;30000623183;ELEITO POR MÉDIA;3894
2018;AP;DEPUTADO ESTADUAL;CIDADANIA*;23123;JACK HOUAT HARB;30000603083;ELEITO POR QP;8609
2018;AP;DEPUTADO ESTADUAL;DC*;27300;JORYOSVALDO QUEIROZ OEIRAS;30000621849;ELEITO POR MÉDIA;5466
2018;AP;DEPUTADO ESTADUAL;DEM*;25000;AMIRALDO DA SILVA FAVACHO JUNIOR;30000622144;ELEITO POR QP;5585
2018;AP;DEPUTADO ESTADUAL;DEM*;25180;ALLINY SOUSA DA ROCHA SERRÃO;30000622147;ELEITO POR QP;8987
2018;AP;DEPUTADO ESTADUAL;PDT;12123;MARILIA BRITO XAVIER GÓES;30000621853;ELEITO POR QP;8950
2018;AP;DEPUTADO ESTADUAL;PL*;22123;LUCIANA ARAUJO GÓES GURGEL;30000602639;ELEITO POR QP;5825
2018;AP;DEPUTADO ESTADUAL;PL*;22222;PAULO ALCEU AVILA RAMOS;30000602644;ELEITO POR QP;3783
2018;AP;DEPUTADO ESTADUAL;PL*;22369;JOSE CARLOS CARVALHO BARBOSA;30000602634;ELEITO POR QP;7201
2018;AP;DEPUTADO ESTADUAL;PL*;22777;CHARLY JHONE SANTOS DE SOUSA;30000602630;ELEITO POR MÉDIA;2595
2018;AP;DEPUTADO ESTADUAL;PMB;35123;DIOGO WENCESLAU VILHENA SENIOR;30000611723;ELEITO POR MÉDIA;5188
2018;AP;DEPUTADO ESTADUAL;PP*;11999;ALBERTO SILVA NEGRÃO;30000620203;ELEITO POR QP;4079
2018;AP;DEPUTADO ESTADUAL;PPL;54123;ALDILENE MATOS DE SOUZA;30000619204;ELEITO POR QP;4107
2018;AP;DEPUTADO ESTADUAL;PRP;44123;TELMA LUCIA DE AZEVEDO GURGEL;30000625384;ELEITO POR QP;5601
2018;AP;DEPUTADO ESTADUAL;PSB;40789;MARIA CRISTINA DO ROSARIO ALMEIDA MENDES;30000620081;ELEITO POR QP;3052
2018;AP;DEPUTADO ESTADUAL;PSC;20900;JOSE TUPINAMBA PEREIRA DE SOUSA;30000614488;ELEITO POR QP;4184
2018;AP;DEPUTADO ESTADUAL;PSD;55123;EDNA AUZIER;30000623264;ELEITO POR QP;6632
2018;AP;DEPUTADO ESTADUAL;PSDB;45000;TELMA ADRIANA NERY PAIVA;30000622139;ELEITO POR MÉDIA;4942
2018;AP;DEPUTADO ESTADUAL;PSOL;50123;PAULO CESAR LEMOS DE OLIVEIRA;30000622807;ELEITO POR QP;5031
2018;AP;DEPUTADO ESTADUAL;PTB;14000;ANTONIO PAULO DE OLIVEIRA FURLAN;30000611703;ELEITO POR QP;7512
2018;AP;DEPUTADO ESTADUAL;REDE;18001;VICTOR ANDRE DE FREITAS AMORAS;30000619235;ELEITO POR MÉDIA;4037
2018;AP;DEPUTADO ESTADUAL;REPUBLICANOS*;10147;CARLOS ANTÔNIO OLIVEIRA SANTOS;30000621861;ELEITO POR QP;5852
2018;AP;DEPUTADO ESTADUAL;SOLIDARIEDADE*;77222;MAX NEY MACHADO ANDRADE;30000623279;ELEITO POR MÉDIA;6124
2018;AP;DEPUTADO FEDERAL;AVANTE*;7070;LEDA MARIA SADALA BRITO;30000619275;ELEITO POR QP;11301
2018;AP;DEPUTADO FEDERAL;PC DO B;6565;MARCIVANIA DO SOCORRO DA ROCHA FLEXA;30000613837;ELEITO POR MÉDIA;14196
2018;AP;DEPUTADO FEDERAL;PL*;2222;VINÍCIUS DE AZEVEDO GURGEL;30000602692;ELEITO POR QP;18818
2018;AP;DEPUTADO FEDERAL;PP*;1111;ANDRE DOS SANTOS ABDON;30000617199;ELEITO POR MÉDIA;12856
2018;AP;DEPUTADO FEDERAL;PROS;9000;ACÁCIO DA SILVA FAVACHO NETO;30000613842;ELEITO POR QP;19111
2018;AP;DEPUTADO FEDERAL;PSB;4040;CARLOS CAMILO GOES CAPIBERIBE;30000620101;ELEITO POR MÉDIA;24987
2018;AP;DEPUTADO FEDERAL;PSDB;4545;LUIZ CARLOS GOMES DOS SANTOS JUNIOR;30000617195;ELEITO POR QP;14069
2018;AP;DEPUTADO FEDERAL;REPUBLICANOS*;1000;ALINE PARANHOS VARONIL GURGEL;30000625407;ELEITO POR QP;16519
2018;BA;DEPUTADO ESTADUAL;AVANTE*;70000;JOAO PAULO SANTOS DE SANTANA;50000608018;ELEITO POR QP;110540
2018;BA;DEPUTADO ESTADUAL;DEM*;25000;PEDRO PAULO TAVARES BATISTA DE MELLO E SILVA;50000608585;ELEITO POR QP;64272
2018;BA;DEPUTADO ESTADUAL;DEM*;25111;LEONARDO SILVA PRATES;50000608561;ELEITO POR QP;55018
2018;BA;DEPUTADO ESTADUAL;DEM*;25161;TOM PASSOS DE ARAÚJO;50000608587;ELEITO POR QP;57570
2018;BA;DEPUTADO ESTADUAL;DEM*;25222;LUCIANO SIMÕES DE CASTRO BARBOSA FILHO;50000608612;ELEITO POR QP;63627
2018;BA;DEPUTADO ESTADUAL;DEM*;25555;SANDRO DE OLIVEIRA REGIS;50000608614;ELEITO POR QP;64268
2018;BA;DEPUTADO ESTADUAL;DEM*;25700;ALAN EDUARDO SANCHES DOS SANTOS;50000608559;ELEITO POR QP;49050
2018;BA;DEPUTADO ESTADUAL;MDB*;15686;KATIA CRISTINA CERQUEIRA DE OLIVEIRA;50000608100;ELEITO POR QP;27206
2018;BA;DEPUTADO ESTADUAL;PATRI;51222;JOSAFÁ MARINHO DE AGUIAR;50000607739;ELEITO POR QP;28520
2018;BA;DEPUTADO ESTADUAL;PC DO B;65222;ADALBERTO ROSA BARRETO;50000603938;ELEITO POR QP;74671
2018;BA;DEPUTADO ESTADUAL;PC DO B;65333;JEAN FABRÍCIO FALCÃO;50000603930;ELEITO POR QP;51620
2018;BA;DEPUTADO ESTADUAL;PC DO B;65456;CRISÓSTOMO ANTONIO LIMA;50000603943;ELEITO POR MÉDIA;43347
2018;BA;DEPUTADO ESTADUAL;PC DO B;65500;MARIA OLIVIA SANTANA;50000603939;ELEITO POR QP;57755
2018;BA;DEPUTADO ESTADUAL;PC DO B;65888;RAIMUNDO NONATO TAVARES DA SILVA;50000603959;ELEITO POR QP;57716
2018;BA;DEPUTADO ESTADUAL;PDT;12133;SAMUEL SANTANA COUTO JUNIOR;50000608026;ELEITO POR QP;63951
2018;BA;DEPUTADO ESTADUAL;PDT;12345;ROBERTO CARLOS ALMEIDA LEAL;50000608025;ELEITO POR QP;69440
2018;BA;DEPUTADO ESTADUAL;PDT;12393;EUCLIDES NUNES FERNANDES;50000608020;ELEITO POR QP;53086
2018;BA;DEPUTADO ESTADUAL;PHS*;31111;DENIVALDO MUNIZ LOPES JUNIOR;50000606385;ELEITO POR MÉDIA;21058
2018;BA;DEPUTADO ESTADUAL;PL*;22700;JOAO VITOR DE CASTRO LINO BONFIM;50000608029;ELEITO POR QP;61165
2018;BA;DEPUTADO ESTADUAL;PODE;19019;JANIO NATAL ANDRADE BORGES;50000608038;ELEITO POR QP;49497
2018;BA;DEPUTADO ESTADUAL;PP*;11011;ANTONIO HENRIQUE DE SOUSA MOREIRA JUNIOR;50000605239;ELEITO POR QP;66754
2018;BA;DEPUTADO ESTADUAL;PP*;11111;ADERBAL FULCO CALDAS;50000605231;ELEITO POR QP;51480
2018;BA;DEPUTADO ESTADUAL;PP*;11122;ZENILDO BRANDÃO SANTANA;50000605234;ELEITO POR QP;59380
2018;BA;DEPUTADO ESTADUAL;PP*;11222;EDUARDO SEIXAS DE SALLES;50000605240;ELEITO POR QP;89123
2018;BA;DEPUTADO ESTADUAL;PP*;11444;CARLOS ROBSON RODRIGUES DA SILVA;50000605244;ELEITO POR QP;51745
2018;BA;DEPUTADO ESTADUAL;PP*;11555;NELSON SOUZA LEAL;50000605243;ELEITO POR QP;65478
2018;BA;DEPUTADO ESTADUAL;PP*;11777;NILTON SILVA BASTOS JUNIOR;50000605236;ELEITO POR MÉDIA;46174
2018;BA;DEPUTADO ESTADUAL;PRP;44444;JURANDY CUNHA OLIVEIRA;50000608015;ELEITO POR QP;47432
2018;BA;DEPUTADO ESTADUAL;PSB;40000;MARCELO DANTAS VEIGA;50000608050;ELEITO POR QP;70612
2018;BA;DEPUTADO ESTADUAL;PSB;40040;FABIOLA MANSUR DE CARVALHO;50000608049;ELEITO POR QP;54444
2018;BA;DEPUTADO ESTADUAL;PSB;40100;ANGELO MARIO CERQUEIRA DE ALMEIDA;50000608045;ELEITO POR MÉDIA;45784
2018;BA;DEPUTADO ESTADUAL;PSB;40123;ALEX DE CASTRO LIMA;50000608044;ELEITO POR QP;82038
2018;BA;DEPUTADO ESTADUAL;PSB;40888;MARCOS AGUIAR VIANA;50000608051;ELEITO POR QP;59020
2018;BA;DEPUTADO ESTADUAL;PSC;20121;WALLISON OLIVEIRA TORRES;50000605152;ELEITO POR QP;40632
2018;BA;DEPUTADO ESTADUAL;PSC;20190;MARCO PRISCO CALDAS MACHADO;50000605165;ELEITO POR QP;53065
2018;BA;DEPUTADO ESTADUAL;PSC;20777;LAERTE LEANDRO DE ARAUJO FERNANDES;50000605161;ELEITO POR QP;55007
2018;BA;DEPUTADO ESTADUAL;PSD;55000;ALEX LOPES DA SILVA;50000607998;ELEITO POR QP;83209
2018;BA;DEPUTADO ESTADUAL;PSD;55111;ADOLFO EMANUEL MONTEIRO DE MENEZES;50000607996;ELEITO POR QP;80817
2018;BA;DEPUTADO ESTADUAL;PSD;55222;JUSMARI TEREZINHA DE SOUZA OLIVEIRA;50000608005;ELEITO POR QP;66318
2018;BA;DEPUTADO ESTADUAL;PSD;55255;DIEGO HENRIQUE SILVA CERQUEIRA MARTINS;50000608002;ELEITO POR QP;100274
2018;BA;DEPUTADO ESTADUAL;PSD;55333;JOSE EDUARDO MENDONCA DE ALENCAR;50000608004;ELEITO POR QP;59891
2018;BA;DEPUTADO ESTADUAL;PSD;55444;ANDRÉ ROGÉRIO DE ARAÚJO ANDRADE FILHO;50000607999;ELEITO POR QP;85968
2018;BA;DEPUTADO ESTADUAL;PSD;55456;IVANA TEIXEIRA BASTOS;50000608003;ELEITO POR QP;76605
2018;BA;DEPUTADO ESTADUAL;PSD;55700;ALAN DE CASTRO DAYUBE;50000607997;ELEITO POR QP;62500
