ANO_ELEICAO;DS_CARGO;SG_PARTIDO;CD_MUNICIPIO;votos_partido_municipio
2014;DEPUTADO ESTADUAL;PPS;13307;53
2014;DEPUTADO ESTADUAL;PPS;13315;3
2014;DEPUTADO ESTADUAL;PPS;13323;77
2014;DEPUTADO ESTADUAL;PPS;13331;4
2014;DEPUTADO ESTADUAL;PPS;13340;10
2014;DEPUTADO ESTADUAL;PPS;13358;1
2014;DEPUTADO ESTADUAL;PPS;13366;3
2014;DEPUTADO ESTADUAL;PPS;13374;2148
2014;DEPUTADO ESTADUAL;PPS;13382;286
2014;DEPUTADO ESTADUAL;PPS;13390;14
2014;DEPUTADO ESTADUAL;PPS;13404;12
2014;DEPUTADO ESTADUAL;PPS;13412;203
2014;DEPUTADO ESTADUAL;PPS;13420;17
2014;DEPUTADO ESTADUAL;PPS;13439;1357
2014;DEPUTADO ESTADUAL;PPS;13447;8
2014;DEPUTADO ESTADUAL;PPS;13455;13
2014;DEPUTADO ESTADUAL;PPS;13463;909
2014;DEPUTADO ESTADUAL;PPS;13471;95
2014;DEPUTADO ESTADUAL;PPS;13480;94
2014;DEPUTADO ESTADUAL;PPS;13498;17
2014;DEPUTADO ESTADUAL;PPS;13501;584
2014;DEPUTADO ESTADUAL;PPS;13510;16
2014;DEPUTADO ESTADUAL;PPS;13536;14
2014;DEPUTADO ESTADUAL;PPS;13552;609
2014;DEPUTADO ESTADUAL;PPS;13579;1423
2014;DEPUTADO ESTADUAL;PPS;13595;1153
2014;DEPUTADO ESTADUAL;PPS;13617;43
2014;DEPUTADO ESTADUAL;PPS;13633;11
2014;DEPUTADO ESTADUAL;PPS;13650;9
2014;DEPUTADO ESTADUAL;PPS;13676;17
2014;DEPUTADO ESTADUAL;PPS;13692;806
2014;DEPUTADO ESTADUAL;PPS;13714;13
2014;DEPUTADO ESTADUAL;PPS;13730;763
2014;DEPUTADO ESTADUAL;PPS;13757;6
2014;DEPUTADO ESTADUAL;PPS;13773;5
2014;DEPUTADO ESTADUAL;PPS;13811;1960
2014;DEPUTADO ESTADUAL;PPS;13838;2016
2014;DEPUTADO ESTADUAL;PPS;13854;2000
2014;DEPUTADO ESTADUAL;PPS;13870;31
2014;DEPUTADO ESTADUAL;PPS;13897;26337
2014;DEPUTADO ESTADUAL;PPS;13919;32
2014;DEPUTADO ESTADUAL;PPS;13935;8
2014;DEPUTADO ESTADUAL;PPS;13951;57
2014;DEPUTADO ESTADUAL;PPS;13978;5
2014;DEPUTADO ESTADUAL;PPS;13994;7
2014;DEPUTADO ESTADUAL;PPS;14010;2473
2014;DEPUTADO ESTADUAL;PPS;14036;24
2014;DEPUTADO ESTADUAL;PPS;14052;3103
2014;DEPUTADO ESTADUAL;PPS;14060;62
2014;DEPUTADO ESTADUAL;PPS;14079;15
2014;DEPUTADO ESTADUAL;PPS;14095;97
2014;DEPUTADO ESTADUAL;PPS;14117;84
2014;DEPUTADO ESTADUAL;PPS;14133;60
2014;DEPUTADO ESTADUAL;PPS;14150;0
2014;DEPUTADO ESTADUAL;PPS;14176;984
2014;DEPUTADO ESTADUAL;PPS;14192;466
2014;DEPUTADO ESTADUAL;PPS;14214;20
2014;DEPUTADO ESTADUAL;PPS;14230;70
2014;DEPUTADO ESTADUAL;PPS;14257;15
2014;DEPUTADO ESTADUAL;PPS;14273;58
2014;DEPUTADO ESTADUAL;PPS;14290;70
2014;DEPUTADO ESTADUAL;PPS;14311;1258
2014;DEPUTADO ESTADUAL;PPS;14338;18
2014;DEPUTADO ESTADUAL;PPS;14354;29
2014;DEPUTADO ESTADUAL;PPS;14370;14
2014;DEPUTADO ESTADUAL;PPS;14397;308
2014;DEPUTADO ESTADUAL;PPS;14419;52
2014;DEPUTADO ESTADUAL;PPS;14435;146
2014;DEPUTADO ESTADUAL;PPS;14451;8
2014;DEPUTADO ESTADUAL;PPS;14478;924
2014;DEPUTADO ESTADUAL;PPS;14494;4
2014;DEPUTADO ESTADUAL;PPS;14516;14
2014;DEPUTADO ESTADUAL;PPS;14532;94
2014;DEPUTADO ESTADUAL;PPS;14559;563
2014;DEPUTADO ESTADUAL;PPS;14575;6
2014;DEPUTADO ESTADUAL;PPS;14591;28
2014;DEPUTADO ESTADUAL;PPS;14613;11
2014;DEPUTADO ESTADUAL;PPS;14630;28
2014;DEPUTADO ESTADUAL;PPS;14656;6
2014;DEPUTADO ESTADUAL;PPS;14672;15
2014;DEPUTADO ESTADUAL;PPS;14680;17
2014;DEPUTADO ESTADUAL;PPS;14699;46
2014;DEPUTADO ESTADUAL;PPS;14710;53
2014;DEPUTADO ESTADUAL;PPS;14737;3
2014;DEPUTADO ESTADUAL;PPS;14753;1468
2014;DEPUTADO ESTADUAL;PPS;14770;18
2014;DEPUTADO ESTADUAL;PPS;14796;16
2014;DEPUTADO ESTADUAL;PPS;14818;3
2014;DEPUTADO ESTADUAL;PPS;14834;144
2014;DEPUTADO ESTADUAL;PPS;14850;20
2014;DEPUTADO ESTADUAL;PPS;14877;294
2014;DEPUTADO ESTADUAL;PPS;14893;418
2014;DEPUTADO ESTADUAL;PPS;14915;12
2014;DEPUTADO ESTADUAL;PPS;14931;163
2014;DEPUTADO ESTADUAL;PPS;14958;294
2014;DEPUTADO ESTADUAL;PPS;14974;48
2014;DEPUTADO ESTADUAL;PPS;14990;6
2014;DEPUTADO ESTADUAL;PPS;15016;26
2014;DEPUTADO ESTADUAL;PPS;15032;33
2014;DEPUTADO ESTADUAL;PPS;15059;52
2014;DEPUTADO ESTADUAL;PPS;15075;7
2014;DEPUTADO ESTADUAL;PPS;15091;322
2014;DEPUTADO ESTADUAL;PPS;15113;44
2014;DEPUTADO ESTADUAL;PPS;15130;2
2014;DEPUTADO ESTADUAL;PPS;15156;167
2014;DEPUTADO ESTADUAL;PPS;15172;21
2014;DEPUTADO ESTADUAL;PPS;15199;7
2014;DEPUTADO ESTADUAL;PPS;15210;230
2014;DEPUTADO ESTADUAL;PPS;15237;4
2014;DEPUTADO ESTADUAL;PPS;15253;18
2014;DEPUTADO ESTADUAL;PPS;15270;1958
2014;DEPUTADO ESTADUAL;PPS;15296;745
2014;DEPUTADO ESTADUAL;PPS;15318;66
2014;DEPUTADO ESTADUAL;PPS;15334;385
2014;DEPUTADO ESTADUAL;PPS;15350;31
2014;DEPUTADO ESTADUAL;PPS;15377;1128
2014;DEPUTADO ESTADUAL;PPS;15393;15
2014;DEPUTADO ESTADUAL;PPS;15415;42
2014;DEPUTADO ESTADUAL;PPS;15431;9
2014;DEPUTADO ESTADUAL;PPS;15440;3
2014;DEPUTADO ESTADUAL;PPS;15458;115
2014;DEPUTADO ESTADUAL;PPS;15474;68
2014;DEPUTADO ESTADUAL;PPS;15490;106
2014;DEPUTADO ESTADUAL;PPS;15512;26
2014;DEPUTADO ESTADUAL;PPS;15539;17
2014;DEPUTADO ESTADUAL;PPS;15555;107
2014;DEPUTADO ESTADUAL;PPS;15571;1
2014;DEPUTADO ESTADUAL;PPS;15598;300
2014;DEPUTADO ESTADUAL;PPS;15610;37
2014;DEPUTADO ESTADUAL;PPS;15636;30
2014;DEPUTADO ESTADUAL;PPS;15652;21
2014;DEPUTADO ESTADUAL;PPS;15679;311
2014;DEPUTADO ESTADUAL;PPS;15695;856
2014;DEPUTADO ESTADUAL;PPS;15717;60
2014;DEPUTADO ESTADUAL;PPS;15733;1458
2014;DEPUTADO ESTADUAL;PPS;15750;6
2014;DEPUTADO ESTADUAL;PPS;15776;52
2014;DEPUTADO ESTADUAL;PPS;15792;10
2014;DEPUTADO ESTADUAL;PPS;15814;68
2014;DEPUTADO ESTADUAL;PPS;15830;90
2014;DEPUTADO ESTADUAL;PPS;15857;1180
2014;DEPUTADO ESTADUAL;PPS;15873;61
2014;DEPUTADO ESTADUAL;PPS;15881;70
2014;DEPUTADO ESTADUAL;PPS;15890;13
2014;DEPUTADO ESTADUAL;PPS;15911;8
2014;DEPUTADO ESTADUAL;PPS;15920;62
2014;DEPUTADO ESTADUAL;PPS;15938;1060
2014;DEPUTADO ESTADUAL;PPS;15954;29
2014;DEPUTADO ESTADUAL;PPS;15970;14
2014;DEPUTADO ESTADUAL;PPS;15989;1
2014;DEPUTADO ESTADUAL;PPS;15997;544
2014;DEPUTADO ESTADUAL;PPS;98531;1
2014;DEPUTADO ESTADUAL;PPS;98558;27
2014;DEPUTADO ESTADUAL;PPS;98574;23
2014;DEPUTADO ESTADUAL;PR;13005;431
2014;DEPUTADO ESTADUAL;PR;13013;121
2014;DEPUTADO ESTADUAL;PR;13021;222
2014;DEPUTADO ESTADUAL;PR;13030;225
2014;DEPUTADO ESTADUAL;PR;13048;49
2014;DEPUTADO ESTADUAL;PR;13056;241
2014;DEPUTADO ESTADUAL;PR;13064;20
2014;DEPUTADO ESTADUAL;PR;13072;319
2014;DEPUTADO ESTADUAL;PR;13080;348
2014;DEPUTADO ESTADUAL;PR;13099;648
2014;DEPUTADO ESTADUAL;PR;13102;138
2014;DEPUTADO ESTADUAL;PR;13110;36
2014;DEPUTADO ESTADUAL;PR;13129;1264
2014;DEPUTADO ESTADUAL;PR;13137;91
2014;DEPUTADO ESTADUAL;PR;13145;232
2014;DEPUTADO ESTADUAL;PR;13153;808
2014;DEPUTADO ESTADUAL;PR;13161;443
2014;DEPUTADO ESTADUAL;PR;13170;701
2014;DEPUTADO ESTADUAL;PR;13188;917
2014;DEPUTADO ESTADUAL;PR;13196;923
2014;DEPUTADO ESTADUAL;PR;13200;34
2014;DEPUTADO ESTADUAL;PR;13218;2292
2014;DEPUTADO ESTADUAL;PR;13226;522
2014;DEPUTADO ESTADUAL;PR;13234;307
2014;DEPUTADO ESTADUAL;PR;13242;2760
2014;DEPUTADO ESTADUAL;PR;13250;101
2014;DEPUTADO ESTADUAL;PR;13269;45
2014;DEPUTADO ESTADUAL;PR;13277;1422
2014;DEPUTADO ESTADUAL;PR;13285;382
2014;DEPUTADO ESTADUAL;PR;13293;163
2014;DEPUTADO ESTADUAL;PR;13307;638
2014;DEPUTADO ESTADUAL;PR;13315;209
2014;DEPUTADO ESTADUAL;PR;13323;640
2014;DEPUTADO ESTADUAL;PR;13331;339
2014;DEPUTADO ESTADUAL;PR;13340;72
2014;DEPUTADO ESTADUAL;PR;13358;45
2014;DEPUTADO ESTADUAL;PR;13366;57
2014;DEPUTADO ESTADUAL;PR;13374;2935
2014;DEPUTADO ESTADUAL;PR;13382;1033
2014;DEPUTADO ESTADUAL;PR;13390;260
2014;DEPUTADO ESTADUAL;PR;13404;181
2014;DEPUTADO ESTADUAL;PR;13412;1263
2014;DEPUTADO ESTADUAL;PR;13420;66
2014;DEPUTADO ESTADUAL;PR;13439;672
2014;DEPUTADO ESTADUAL;PR;13447;91
2014;DEPUTADO ESTADUAL;PR;13455;176
2014;DEPUTADO ESTADUAL;PR;13463;263
2014;DEPUTADO ESTADUAL;PR;13471;1787
2014;DEPUTADO ESTADUAL;PR;13480;402
2014;DEPUTADO ESTADUAL;PR;13498;3262
2014;DEPUTADO ESTADUAL;PR;13501;281
2014;DEPUTADO ESTADUAL;PR;13510;4669
2014;DEPUTADO ESTADUAL;PR;13536;867
2014;DEPUTADO ESTADUAL;PR;13552;2207
2014;DEPUTADO ESTADUAL;PR;13579;402
2014;DEPUTADO ESTADUAL;PR;13595;267
2014;DEPUTADO ESTADUAL;PR;13617;226
2014;DEPUTADO ESTADUAL;PR;13633;1239
2014;DEPUTADO ESTADUAL;PR;13650;196
2014;DEPUTADO ESTADUAL;PR;13676;97
2014;DEPUTADO ESTADUAL;PR;13692;3224
2014;DEPUTADO ESTADUAL;PR;13714;48
2014;DEPUTADO ESTADUAL;PR;13730;9557
2014;DEPUTADO ESTADUAL;PR;13757;683
2014;DEPUTADO ESTADUAL;PR;13773;168
2014;DEPUTADO ESTADUAL;PR;13811;754
2014;DEPUTADO ESTADUAL;PR;13838;1362
2014;DEPUTADO ESTADUAL;PR;13854;2638
2014;DEPUTADO ESTADUAL;PR;13870;402
2014;DEPUTADO ESTADUAL;PR;13897;121126
2014;DEPUTADO ESTADUAL;PR;13919;96
2014;DEPUTADO ESTADUAL;PR;13935;1200
2014;DEPUTADO ESTADUAL;PR;13951;480
2014;DEPUTADO ESTADUAL;PR;13978;996
2014;DEPUTADO ESTADUAL;PR;13994;690
2014;DEPUTADO ESTADUAL;PR;14010;161
2014;DEPUTADO ESTADUAL;PR;14036;740
2014;DEPUTADO ESTADUAL;PR;14052;189
2014;DEPUTADO ESTADUAL;PR;14060;1185
2014;DEPUTADO ESTADUAL;PR;14079;2292
2014;DEPUTADO ESTADUAL;PR;14095;1359
2014;DEPUTADO ESTADUAL;PR;14117;3205
2014;DEPUTADO ESTADUAL;PR;14133;802
2014;DEPUTADO ESTADUAL;PR;14150;42
2014;DEPUTADO ESTADUAL;PR;14176;357
2014;DEPUTADO ESTADUAL;PR;14192;302
2014;DEPUTADO ESTADUAL;PR;14214;128
2014;DEPUTADO ESTADUAL;PR;14230;348
2014;DEPUTADO ESTADUAL;PR;14257;199
2014;DEPUTADO ESTADUAL;PR;14273;744
2014;DEPUTADO ESTADUAL;PR;14290;3241
2014;DEPUTADO ESTADUAL;PR;14311;350
2014;DEPUTADO ESTADUAL;PR;14338;337
2014;DEPUTADO ESTADUAL;PR;14354;201
2014;DEPUTADO ESTADUAL;PR;14370;145
2014;DEPUTADO ESTADUAL;PR;14397;327
2014;DEPUTADO ESTADUAL;PR;14419;628
2014;DEPUTADO ESTADUAL;PR;14435;2271
2014;DEPUTADO ESTADUAL;PR;14451;352
2014;DEPUTADO ESTADUAL;PR;14478;20312
2014;DEPUTADO ESTADUAL;PR;14494;2787
2014;DEPUTADO ESTADUAL;PR;14516;165
2014;DEPUTADO ESTADUAL;PR;14532;2314
2014;DEPUTADO ESTADUAL;PR;14559;5575
2014;DEPUTADO ESTADUAL;PR;14575;346
2014;DEPUTADO ESTADUAL;PR;14591;94
2014;DEPUTADO ESTADUAL;PR;14613;176
2014;DEPUTADO ESTADUAL;PR;14630;242
2014;DEPUTADO ESTADUAL;PR;14656;1041
2014;DEPUTADO ESTADUAL;PR;14672;444
2014;DEPUTADO ESTADUAL;PR;14680;413
2014;DEPUTADO ESTADUAL;PR;14699;865
2014;DEPUTADO ESTADUAL;PR;14710;283
2014;DEPUTADO ESTADUAL;PR;14737;73
2014;DEPUTADO ESTADUAL;PR;14753;592
2014;DEPUTADO ESTADUAL;PR;14770;76
2014;DEPUTADO ESTADUAL;PR;14796;125
2014;DEPUTADO ESTADUAL;PR;14818;64
2014;DEPUTADO ESTADUAL;PR;14834;149
2014;DEPUTADO ESTADUAL;PR;14850;185
2014;DEPUTADO ESTADUAL;PR;14877;370
2014;DEPUTADO ESTADUAL;PR;14893;138
2014;DEPUTADO ESTADUAL;PR;14915;1456
2014;DEPUTADO ESTADUAL;PR;14931;1133
2014;DEPUTADO ESTADUAL;PR;14958;4672
2014;DEPUTADO ESTADUAL;PR;14974;396
2014;DEPUTADO ESTADUAL;PR;14990;15
2014;DEPUTADO ESTADUAL;PR;15016;153
2014;DEPUTADO ESTADUAL;PR;15032;813
2014;DEPUTADO ESTADUAL;PR;15059;858
2014;DEPUTADO ESTADUAL;PR;15075;134
2014;DEPUTADO ESTADUAL;PR;15091;131
2014;DEPUTADO ESTADUAL;PR;15113;598
2014;DEPUTADO ESTADUAL;PR;15130;74
2014;DEPUTADO ESTADUAL;PR;15156;906
2014;DEPUTADO ESTADUAL;PR;15172;121
2014;DEPUTADO ESTADUAL;PR;15199;130
2014;DEPUTADO ESTADUAL;PR;15210;83
2014;DEPUTADO ESTADUAL;PR;15237;326
2014;DEPUTADO ESTADUAL;PR;15253;136
2014;DEPUTADO ESTADUAL;PR;15270;3651
2014;DEPUTADO ESTADUAL;PR;15296;2222
2014;DEPUTADO ESTADUAL;PR;15318;399
2014;DEPUTADO ESTADUAL;PR;15334;908
2014;DEPUTADO ESTADUAL;PR;15350;88
2014;DEPUTADO ESTADUAL;PR;15377;3271
2014;DEPUTADO ESTADUAL;PR;15393;137
2014;DEPUTADO ESTADUAL;PR;15415;221
2014;DEPUTADO ESTADUAL;PR;15431;1259
2014;DEPUTADO ESTADUAL;PR;15440;50
2014;DEPUTADO ESTADUAL;PR;15458;246
2014;DEPUTADO ESTADUAL;PR;15474;262
2014;DEPUTADO ESTADUAL;PR;15490;1545
2014;DEPUTADO ESTADUAL;PR;15512;97
2014;DEPUTADO ESTADUAL;PR;15539;296
2014;DEPUTADO ESTADUAL;PR;15555;567
2014;DEPUTADO ESTADUAL;PR;15571;52
2014;DEPUTADO ESTADUAL;PR;15598;4233
2014;DEPUTADO ESTADUAL;PR;15610;99
2014;DEPUTADO ESTADUAL;PR;15636;245
2014;DEPUTADO ESTADUAL;PR;15652;44
2014;DEPUTADO ESTADUAL;PR;15679;6978
2014;DEPUTADO ESTADUAL;PR;15695;1840
2014;DEPUTADO ESTADUAL;PR;15717;493
2014;DEPUTADO ESTADUAL;PR;15733;1066
2014;DEPUTADO ESTADUAL;PR;15750;71
2014;DEPUTADO ESTADUAL;PR;15776;211
2014;DEPUTADO ESTADUAL;PR;15792;144
2014;DEPUTADO ESTADUAL;PR;15814;883
2014;DEPUTADO ESTADUAL;PR;15830;581
2014;DEPUTADO ESTADUAL;PR;15857;38171
2014;DEPUTADO ESTADUAL;PR;15873;237
2014;DEPUTADO ESTADUAL;PR;15881;44
2014;DEPUTADO ESTADUAL;PR;15890;408
2014;DEPUTADO ESTADUAL;PR;15911;176
2014;DEPUTADO ESTADUAL;PR;15920;130
2014;DEPUTADO ESTADUAL;PR;15938;1539
2014;DEPUTADO ESTADUAL;PR;15954;100
2014;DEPUTADO ESTADUAL;PR;15970;73
2014;DEPUTADO ESTADUAL;PR;15989;30
2014;DEPUTADO ESTADUAL;PR;15997;793
2014;DEPUTADO ESTADUAL;PR;98531;93
2014;DEPUTADO ESTADUAL;PR;98558;228
2014;DEPUTADO ESTADUAL;PR;98574;160
2014;DEPUTADO ESTADUAL;PRB;13005;42
2014;DEPUTADO ESTADUAL;PRB;13013;11
2014;DEPUTADO ESTADUAL;PRB;13021;42
2014;DEPUTADO ESTADUAL;PRB;13030;295
2014;DEPUTADO ESTADUAL;PRB;13048;11
2014;DEPUTADO ESTADUAL;PRB;13056;173
2014;DEPUTADO ESTADUAL;PRB;13064;5
2014;DEPUTADO ESTADUAL;PRB;13072;12
2014;DEPUTADO ESTADUAL;PRB;13080;136
2014;DEPUTADO ESTADUAL;PRB;13099;27
2014;DEPUTADO ESTADUAL;PRB;13102;8
2014;DEPUTADO ESTADUAL;PRB;13110;1
2014;DEPUTADO ESTADUAL;PRB;13129;101
2014;DEPUTADO ESTADUAL;PRB;13137;92
2014;DEPUTADO ESTADUAL;PRB;13145;241
2014;DEPUTADO ESTADUAL;PRB;13153;4
2014;DEPUTADO ESTADUAL;PRB;13161;272
2014;DEPUTADO ESTADUAL;PRB;13170;69
2014;DEPUTADO ESTADUAL;PRB;13188;1009
2014;DEPUTADO ESTADUAL;PRB;13196;1217
2014;DEPUTADO ESTADUAL;PRB;13200;8
2014;DEPUTADO ESTADUAL;PRB;13218;279
2014;DEPUTADO ESTADUAL;PRB;13226;1105
2014;DEPUTADO ESTADUAL;PRB;13234;96
2014;DEPUTADO ESTADUAL;PRB;13242;238
2014;DEPUTADO ESTADUAL;PRB;13250;32
2014;DEPUTADO ESTADUAL;PRB;13269;6
2014;DEPUTADO ESTADUAL;PRB;13277;31
2014;DEPUTADO ESTADUAL;PRB;13285;218
2014;DEPUTADO ESTADUAL;PRB;13293;12
2014;DEPUTADO ESTADUAL;PRB;13307;156
2014;DEPUTADO ESTADUAL;PRB;13315;34
2014;DEPUTADO ESTADUAL;PRB;13323;56
2014;DEPUTADO ESTADUAL;PRB;13331;45
2014;DEPUTADO ESTADUAL;PRB;13340;19
2014;DEPUTADO ESTADUAL;PRB;13358;37
2014;DEPUTADO ESTADUAL;PRB;13366;0
2014;DEPUTADO ESTADUAL;PRB;13374;249
2014;DEPUTADO ESTADUAL;PRB;13382;26
2014;DEPUTADO ESTADUAL;PRB;13390;12
2014;DEPUTADO ESTADUAL;PRB;13404;30
2014;DEPUTADO ESTADUAL;PRB;13412;174
2014;DEPUTADO ESTADUAL;PRB;13420;37
2014;DEPUTADO ESTADUAL;PRB;13439;416
2014;DEPUTADO ESTADUAL;PRB;13447;24
2014;DEPUTADO ESTADUAL;PRB;13455;45
2014;DEPUTADO ESTADUAL;PRB;13463;26
2014;DEPUTADO ESTADUAL;PRB;13471;66
2014;DEPUTADO ESTADUAL;PRB;13480;1087
2014;DEPUTADO ESTADUAL;PRB;13498;89
2014;DEPUTADO ESTADUAL;PRB;13501;64
2014;DEPUTADO ESTADUAL;PRB;13510;452
2014;DEPUTADO ESTADUAL;PRB;13536;63
2014;DEPUTADO ESTADUAL;PRB;13552;282
2014;DEPUTADO ESTADUAL;PRB;13579;62
2014;DEPUTADO ESTADUAL;PRB;13595;99
2014;DEPUTADO ESTADUAL;PRB;13617;67
2014;DEPUTADO ESTADUAL;PRB;13633;55
2014;DEPUTADO ESTADUAL;PRB;13650;29
2014;DEPUTADO ESTADUAL;PRB;13676;40
2014;DEPUTADO ESTADUAL;PRB;13692;941
2014;DEPUTADO ESTADUAL;PRB;13714;50
2014;DEPUTADO ESTADUAL;PRB;13730;6676
2014;DEPUTADO ESTADUAL;PRB;13757;45
2014;DEPUTADO ESTADUAL;PRB;13773;28
2014;DEPUTADO ESTADUAL;PRB;13811;109
2014;DEPUTADO ESTADUAL;PRB;13838;331
2014;DEPUTADO ESTADUAL;PRB;13854;434
2014;DEPUTADO ESTADUAL;PRB;13870;25
2014;DEPUTADO ESTADUAL;PRB;13897;53834
2014;DEPUTADO ESTADUAL;PRB;13919;20
2014;DEPUTADO ESTADUAL;PRB;13935;8
2014;DEPUTADO ESTADUAL;PRB;13951;158
2014;DEPUTADO ESTADUAL;PRB;13978;11
2014;DEPUTADO ESTADUAL;PRB;13994;109
2014;DEPUTADO ESTADUAL;PRB;14010;183
2014;DEPUTADO ESTADUAL;PRB;14036;26
2014;DEPUTADO ESTADUAL;PRB;14052;46
2014;DEPUTADO ESTADUAL;PRB;14060;32
2014;DEPUTADO ESTADUAL;PRB;14079;88
2014;DEPUTADO ESTADUAL;PRB;14095;172
2014;DEPUTADO ESTADUAL;PRB;14117;525
2014;DEPUTADO ESTADUAL;PRB;14133;69
2014;DEPUTADO ESTADUAL;PRB;14150;9
2014;DEPUTADO ESTADUAL;PRB;14176;135
2014;DEPUTADO ESTADUAL;PRB;14192;144
2014;DEPUTADO ESTADUAL;PRB;14214;28
2014;DEPUTADO ESTADUAL;PRB;14230;30
2014;DEPUTADO ESTADUAL;PRB;14257;12
2014;DEPUTADO ESTADUAL;PRB;14273;184
2014;DEPUTADO ESTADUAL;PRB;14290;445
2014;DEPUTADO ESTADUAL;PRB;14311;44
2014;DEPUTADO ESTADUAL;PRB;14338;52
2014;DEPUTADO ESTADUAL;PRB;14354;40
2014;DEPUTADO ESTADUAL;PRB;14370;18
2014;DEPUTADO ESTADUAL;PRB;14397;181
2014;DEPUTADO ESTADUAL;PRB;14419;129
2014;DEPUTADO ESTADUAL;PRB;14435;59
2014;DEPUTADO ESTADUAL;PRB;14451;10
2014;DEPUTADO ESTADUAL;PRB;14478;1246
2014;DEPUTADO ESTADUAL;PRB;14494;30
2014;DEPUTADO ESTADUAL;PRB;14516;26
2014;DEPUTADO ESTADUAL;PRB;14532;185
2014;DEPUTADO ESTADUAL;PRB;14559;961
2014;DEPUTADO ESTADUAL;PRB;14575;46
2014;DEPUTADO ESTADUAL;PRB;14591;25
2014;DEPUTADO ESTADUAL;PRB;14613;97
2014;DEPUTADO ESTADUAL;PRB;14630;32
2014;DEPUTADO ESTADUAL;PRB;14656;26
2014;DEPUTADO ESTADUAL;PRB;14672;40
2014;DEPUTADO ESTADUAL;PRB;14680;25
2014;DEPUTADO ESTADUAL;PRB;14699;55
2014;DEPUTADO ESTADUAL;PRB;14710;269
2014;DEPUTADO ESTADUAL;PRB;14737;65
2014;DEPUTADO ESTADUAL;PRB;14753;457
2014;DEPUTADO ESTADUAL;PRB;14770;8
2014;DEPUTADO ESTADUAL;PRB;14796;26
2014;DEPUTADO ESTADUAL;PRB;14818;22
2014;DEPUTADO ESTADUAL;PRB;14834;172
2014;DEPUTADO ESTADUAL;PRB;14850;23
2014;DEPUTADO ESTADUAL;PRB;14877;86
2014;DEPUTADO ESTADUAL;PRB;14893;38
2014;DEPUTADO ESTADUAL;PRB;14915;26
2014;DEPUTADO ESTADUAL;PRB;14931;1141
2014;DEPUTADO ESTADUAL;PRB;14958;1834
2014;DEPUTADO ESTADUAL;PRB;14974;80
2014;DEPUTADO ESTADUAL;PRB;14990;2
2014;DEPUTADO ESTADUAL;PRB;15016;58
2014;DEPUTADO ESTADUAL;PRB;15032;78
2014;DEPUTADO ESTADUAL;PRB;15059;283
2014;DEPUTADO ESTADUAL;PRB;15075;47
2014;DEPUTADO ESTADUAL;PRB;15091;45
2014;DEPUTADO ESTADUAL;PRB;15113;145
2014;DEPUTADO ESTADUAL;PRB;15130;9
2014;DEPUTADO ESTADUAL;PRB;15156;286
2014;DEPUTADO ESTADUAL;PRB;15172;11
2014;DEPUTADO ESTADUAL;PRB;15199;28
2014;DEPUTADO ESTADUAL;PRB;15210;25
2014;DEPUTADO ESTADUAL;PRB;15237;37
2014;DEPUTADO ESTADUAL;PRB;15253;5
2014;DEPUTADO ESTADUAL;PRB;15270;362
2014;DEPUTADO ESTADUAL;PRB;15296;564
2014;DEPUTADO ESTADUAL;PRB;15318;93
2014;DEPUTADO ESTADUAL;PRB;15334;234
2014;DEPUTADO ESTADUAL;PRB;15350;98
2014;DEPUTADO ESTADUAL;PRB;15377;334
2014;DEPUTADO ESTADUAL;PRB;15393;237
2014;DEPUTADO ESTADUAL;PRB;15415;45
2014;DEPUTADO ESTADUAL;PRB;15431;24
2014;DEPUTADO ESTADUAL;PRB;15440;5
2014;DEPUTADO ESTADUAL;PRB;15458;90
2014;DEPUTADO ESTADUAL;PRB;15474;140
2014;DEPUTADO ESTADUAL;PRB;15490;542
2014;DEPUTADO ESTADUAL;PRB;15512;42
2014;DEPUTADO ESTADUAL;PRB;15539;92
2014;DEPUTADO ESTADUAL;PRB;15555;36
2014;DEPUTADO ESTADUAL;PRB;15571;10
2014;DEPUTADO ESTADUAL;PRB;15598;1448
2014;DEPUTADO ESTADUAL;PRB;15610;20
2014;DEPUTADO ESTADUAL;PRB;15636;101
2014;DEPUTADO ESTADUAL;PRB;15652;61
2014;DEPUTADO ESTADUAL;PRB;15679;155
2014;DEPUTADO ESTADUAL;PRB;15695;297
2014;DEPUTADO ESTADUAL;PRB;15717;210
2014;DEPUTADO ESTADUAL;PRB;15733;228
2014;DEPUTADO ESTADUAL;PRB;15750;41
2014;DEPUTADO ESTADUAL;PRB;15776;165
2014;DEPUTADO ESTADUAL;PRB;15792;35
2014;DEPUTADO ESTADUAL;PRB;15814;120
2014;DEPUTADO ESTADUAL;PRB;15830;171
2014;DEPUTADO ESTADUAL;PRB;15857;6810
2014;DEPUTADO ESTADUAL;PRB;15873;77
2014;DEPUTADO ESTADUAL;PRB;15881;4
2014;DEPUTADO ESTADUAL;PRB;15890;48
2014;DEPUTADO ESTADUAL;PRB;15911;82
2014;DEPUTADO ESTADUAL;PRB;15920;35
2014;DEPUTADO ESTADUAL;PRB;15938;48
2014;DEPUTADO ESTADUAL;PRB;15954;67
2014;DEPUTADO ESTADUAL;PRB;15970;32
2014;DEPUTADO ESTADUAL;PRB;15989;6
2014;DEPUTADO ESTADUAL;PRB;15997;286
2014;DEPUTADO ESTADUAL;PRB;98531;22
